7529778326745401608,大模型Agent垂类数据运营-DMC,1、深度参与本地生活垂类Agent的开发与优化闭环；2、根据业务需求高效执行标注及评测任务，确保数据及报告的质量、一致性和时效性；3、通过数据洞察发现问题，主动提出并推动流程、标准及协作的优化建议，提升作业效率、数据质量和结论价值；4、快速理解业务逻辑和技术背景，利用大模型在内的多种工具提升工作效率；5、与产品、研发团队紧密协作，保障数据交付与模型迭代流程顺畅，共同提升Agent的性能和用户体验。,1、本科及以上学历，理科专业优先；2、拥有1年及以上AI产品运营工作经验，有提效、标评、运营等项目主导经历优先；3、具备代码基础，拥有撰写脚本处理海量数据经验、有相关的AI项目经验优先；4、熟悉大模型的技术原理、训练、微调方法及应用边界，深度使用过大模型应用及主流本地生活类应用，对本地生活服务场景和用户需求有深刻理解者优先；5、优秀的逻辑思维能力、理解能力与需求分析能力，能快速掌握复杂业务逻辑和技术概念，出色的文字表达与结构化报告撰写能力；6、优秀的学习适应能力、沟通协调能力及团队合作精神。
7529749645284362514,AI模型策略运营经理（AI陪伴方向）-抖音,1、负责LLM模型（情感/陪伴方向）训练的语料生产工作，理解业务需求，输出合理准确的标注规则及评测标准；2、深入理解业务场景和用户需求，梳理数据特征&理想态，与语料标注团队协作、进行高质量语料交付；3、分析情感/陪伴行业动态，挖掘高质量的数据来源，建设数据挖掘&清洗路径，支撑模型质量提升；4、检查和验收，制定数据质量标准，形成规范化流程，通过问题总结和标准优化沉淀标注技能树，确保数据质量符合要求。,1、本科及以上学历，心理学、情感咨询、编剧、电影学、汉语言文学等背景优先；2、有数据标注与管理的经验，具备从训练数据到模型效果评估到优化的完整经验者优先；3、对AI陪伴方向有热情与热爱，具备出色的好奇心与学习能力，能适应快节奏的工作方式；4、内容敏感度高，擅长从数据、评估中发现有价值的改善建议，并能推动落地。
7527608405906770183,商业产品经理（Ads Identity方向）-国际化,1、构建并持续优化Pangle的身份识别系统，在保障用户隐私的前提下，推动高效的程序化广告投放与个性化广告体验；2、与工程、数据科学、MLOps等团队密切合作，接入、整合并激活大规模第一方与第三方数据源，支撑下游广告能力建设；3、协调Ads、隐私、政策、法务、工程等跨职能高级利益相关方，厘清技术与业务之间的取舍，推动复杂环境下的关键决策落地；4、深度对接广告定向、归因、优化、效果评估和垂类体验等团队，通过高质量信号能力赋能整体广告系统，提升协同效率与组织影响力；5、分析复杂的业务场景，识别核心增长机会，推动产品能力建设，优先落地能提升用户体验并增强广告主价值感知的功能。,1、本科及以上学历，计算机科学、EE、数学或统计学专业优先；2、3年以上AdTech/MarTech、数据平台或大规模机器学习系统工作经验；欢迎产品、工程、数据科学或分析背景候选人，无需此前担任产品经理职务；3、熟悉操作系统与网络基础知识（如浏览器请求生命周期、移动/PC操作系统原理、网络协议等）者优先；4、有构建网盟产品相关系统经验，理解并具备应对GDPR、CCPA、COPPA、ATT等隐私法规的能力；5、具备优秀的沟通、组织和分析能力，能够在多职能、跨文化团队中高效协作并推动影响力落地；6、能够使用英语作为日常工作语言，有海外学习/工作经历者优先考虑。
7524980496839182600,游戏U3D客户端工程师（TPS项目）,1、负责射击游戏战斗玩法开发； 2、负责外围系统的开发；3、负责对已完成玩法进行模块化的功能拆分和落地；4、负责完成C++部分的Game Play内容。,1、4年及以上游戏开发经验，有射击或竞技类开发经验者优先； 2、精通Unity3D，熟练掌握C++/C#开发，有C++开发经验者优先。
7524938546215520530,巨量千川广告产品经理-抖音电商,1、负责字节跳动电商广告平台（巨量千川）的广告平台能力建设，包括广告投放流程、投放能力的建设和优化，深入了解电商及广告业务，协同业务目标顺利落地，保障平台项目有序推进；2、结合业务发展情况，合理的分析背景、制定目标、产品规划、方案落地、效果评估，准确把握业务方需求关键点及优先级，能够协调内部/跨部门资源，支持电商广告业务的快速发展；3、洞察客户需求，能识别不同行业/规模体量的经营和营销诉求，理解需求背后的本质，为客户提友好、高效、智能的投放能力，保障平台的投放效率和客户体验。,1、具有3年及以上互联网广告平台产品设计经验或电商产品相关经验优先；2、良好的结构化思维、业务理解&学习能力强，数据敏感度高；3、具备较高的工作热情，自驱，能主动发现问题、解决问题、达成目标；4、良好的团队沟通能力和自我学习能力，在复杂、多业务、多部门的团队合作中能顺利推进项目发展，有高度的责任心和团队合作精神，有一定抗压能力。
7524629705484585224,高级产品经理（家装家居方向）-生活服务,1、负责抖音用户家装消费场景的产品设计，优化家装内容消费和商品/服务购买体验，提升家装潜在客户和转化用户规模；2、挖掘抖音内家装需求场景，通过产品策略和功能优化，提升家装产品流量；基于视频/直播/搜索等不同上游场景，优化家装POI/频道页/商家主页等交易场承接体验，提升支付/留资转化率；3、理解家装行业模式，协同B端产品、商家运营、达人运营等，做好商家资产、经营能力等在C端的呈现和转化；4、探索家装领域新的产品形态和能力，创新性的解决用户问题。,1、本科及以上学历，5年以上互联网C端产品工作经历，有本地、家装、电商行业经验优先；2、目标感强，具备良好的逻辑思维和沟通表达能力，过往工作有亮眼的产出；3、同理心强，能够敏锐洞察用户需求，同时具备优秀的产品设计能力；4、有自驱力、工作积极主动；具备良好的团队合作精神，善于协同。
7523153596519794951,Agent技术研发工程师-豆包,1、负责豆包创意Agent技术研发，提升大模型在创意场景的应用能力，包括Multi-Agent框架、评测机制等基础能力建设；2、探索Agent方向的创新方法与技术，提出更先进的Agent范式，引领行业技术发展；3、探索面向Agent的评估方法，构建豆包的Agent评估体系；4、设计并实现易用高效的Agent开发周边套件工具，提升开发效率，降低使用Agent技术的门槛，保障交付质量。,1、熟练掌握Python/Java/Go等至少一门语言，有项目开发经验者优先；2、对大模型有深入理解，熟悉LLM技术原理与应用方法，有Agent系统设计与实现经验；了解Memory机制、RAG、工具调用、规划执行等Agent关键技术，有相关实践经验；3、深入理解Agent相关技术方法，具备强化学习、规划算法实践经验者加分；4、对AI原生应用有热情，具备快速复现论文及工程化能力，顶会论文或开源项目贡献者加分。
7522773300025280776,AIGC算法工程师/多模态算法工程师-Data,1、负责豆包模型AIGC相关技术的研究和开发，包括图像、视频或3D生成&编辑等，探索基于扩散和自回归的技术路线，以实现高质量的输出；2、解决生成视频/图像中的时间一致性、空间连贯性和可控性等核心研究难题；3、紧跟生成方向（扩散模型、Transformer、生成对抗网络等）的最新研究动态，并对创新想法进行原型验证；4、依托公司和业界的大模型和基础CV技术，构建面向ToB业务应用的多模态算法能力，帮助业务取得成功。,1、在计算机视觉、多模态、AIGC、机器学习、渲染生成等一个或多个领域有较深入的研究者；2、熟悉生成相关技术路线，包括扩散模型，自回归模型，GAN等，有训练经验、AIGC、LLM和RLHF等相关经验；3、动手能力强，具有熟练的算法和编程能力，熟悉C/C++和Python编程；4、工作积极主动，能与团队融洽合作相处，同时能够独立完成研究工作；5、具有优秀的基础算法、扎实的机器学习基础，熟悉CV、AIGC、NLP、RL、ML等领域的技术，在CVPR、ECCV、ICCV、NeurIPS、ICLR、SIGGRAPH或SIGGRAPH Asia等顶级会议/期刊上发表论文者优先。
7522373726298638600,资深数据科学家（商家商品方向）-生活服务,1、主导并执行抖音平台生活服务领域的数据分析项目，提供洞见以支持业务决策；2、深入探索并分析业务数据，可以识别并实现增强商家产品体验的关键优化点，制定具体、可执行的策略，并与产品、运营、推荐算法、研发团队协作，确保优化策略的有效执行并监测其对业务增长的正面影响；3、设计和分析业务相关的A/B测试，评估产品优化的效果，进行市场活动的分析评估，监测关键指标的波动，并构建健全的数据分析体系；4、负责构建和维护业务特定的分析模型，为业务决策提供数据支持。,1、本科及以上学历，3年以上的数据分析经验，具有生活服务行业背景，有管理经验，数学、统计学、计算机科学等优先；2、对数据具有敏感性，能迅速揭示数据与业务之间的关联，利用数据进行业务建模和定量推理；3、精通SQL，具备使用R、Python或其他编程语言的实践经验；具有运用机器学习技术（如回归、分类、聚类等）进行分析的能力，并且在将数据分析成果转化为业务策略方面有丰富经验；能够独立撰写专业的分析报告；4、具备出色的沟通能力和团队协作精神，能在跨部门环境中有效工作，并具备自驱能力，快速适应变化。
7522032229325818120,服务器系统硬件研发工程师-Data,1、把握服务器技术发展趋势，进行业内新技术的调研；结合公司实际业务，进行计算、存储、异构等新型服务器架构的方案评估，推动项目落地；2、负责字节跳动计算型、存储型、GPU等定制化服务器产品的硬件规格定义，规划产品硬件方案，包括各板卡Layout层叠结构、Power拓扑、时钟拓扑、系统管理拓扑、主要元器件和连接器选型等，与服务器ODM厂商一起进行服务器主板及各子板卡的原理图设计、原理图和Layout的核查，在产品研发周期内与ODM厂商一起保障硬件设计质量；3、与服务器ODM厂商紧密合作，跟进服务器整机硬件测试（包括功能、信号、可靠性测试等），输出测试报告；与ODM厂商一起进行相关问题的处理，保障项目高质量完成各阶段转段；跟进服务器整机各板卡PCB&PCBA加工生产，推动生产加工相关问题的解决，与ODM厂商一起完成板卡工厂端功能测试的导入工作；4、主导服务器等整机研发的硬件端到端交付过程，保障整机顺利上线灰度，与运营维护等同事一起及时跟进线上机器的问题处理。,1、5年以上x86（或ARM）架构服务器板卡硬件设计经验，熟悉UART、SPI、I2C、VGA等低速总线以及DDR4、DDR5、PCIe、SATA等高速总线的原理图设计；2、对计算机体系结构有深入理解，特别是深入理解某子系统，如CPU、Memory、高速IO等；3、对计算型、存储型和GPU服务器系统架构有深入了解；4、熟悉板卡Layout布局布线的基本规则，包括元器件、Power、高速信号、时钟、低速关键信号等；5、熟练使用至少一种EDA工具如：Cadence、OrCAD、Mentor等；熟悉服务器板卡生产加工、功能测试、老化测试流程，熟悉服务器整机BOM配置管理及生产导入；6、良好的团体沟通和协作能力，有较强的学习能力，动手能力和知识迁移能力。
7520534021861624072,创作者/达人体验运营专家-抖音电商,1、根据用户咨询反馈，深挖根因并明确影响量级，提供有价值且可落地的产品/业务/流程等优化建议，通过专项机制推动解决体验问题，持续降低经营费力度；2、深入分析达人经营转化漏斗、申诉发起/通过等业务数据，建立体验关键指标体系并形成有效监控，敏锐发现上游策略/流程中存在的问题，及时报出并推进问题流转解决；3、通过对策略和产品功能的前置评估，预防体验问题发生；4、提供有价值的业务部门变化内容，完成服务团队内部信息同步，确保服务方案完整。,1、熟悉电商行业，有体验洞察方法论、体验驱动、申诉运营经验者优先；熟悉功效/材质虚假场景的体验、治理、申诉同学优先；2、直播深度用户，对抖音直播画风/特点有一定观察沟通表达能力强，具有复杂项目跨部门的组织协同能力，以结果为导向；3、对用户问题和数据敏感，具备良好的逻辑分析能力和系统性思维能力；有SQL代码能力优先；4、有责任心，有担当精神。
7520531873958414599,创作者/达人体验运营专家-抖音电商,1、根据用户咨询反馈，深挖根因并明确影响量级，提供有价值且可落地的产品/业务/流程等优化建议，通过专项机制推动解决体验问题，持续降低经营难度；2、深入分析达人经营转化漏斗、申诉发起/通过等业务数据，建立体验关键指标体系并形成有效监控，敏锐发现上游策略/流程中存在的问题，及时报出并推进问题流转解决；3、通过对策略和产品功能的前置评估，预防体验问题发生；4、提供有价值的业务部门变化内容，完成服务团队内部信息同步，确保服务方案完整。,1、熟悉电商行业，有体验洞察方法论、体验驱动、申诉运营经验者优先；熟悉功效/材质虚假场景的体验、治理、申诉同学优先；2、直播深度用户，对抖音直播画风/特点有一定观察沟通表达能力强，具有复杂项目跨部门的组织协同能力，以结果为导向；3、对用户问题和数据敏感，具备良好的逻辑分析能力和系统性思维能力；有SQL代码能力优先；4、有责任心，有担当精神。
7520479817239447815,推荐大模型算法工程师/研究科学家-国际化短视频,团队介绍：国际化短视频 machine learning团队，负责国际化短视频的基础推荐算法，直接为国际化短视频的核心用户体验负责。我们的工作内容包括大规模推荐算法的优化、复杂约束的优化问题的解决、CV/NLP等多个学术领域的算法改进以及对多种场景的推荐架构的设计和对产品数据的复杂深入的分析。在这里，你可以深入钻研机器学习算法的改进和优化，探索前沿的技术；可以跟来自全球不同国家的团队合作, 感受不同文化的碰撞, 激发认知；可以通过对产品和内容生态的深度分析，影响产品未来的发展方向。1、设计并开发面向未来的大规模推荐系统，打造极致个性化、高用户参与度并具备出色可扩展性的用户体验；2、运用最前沿的机器学习和深度学习技术，特别是大模型技术，以显著提升推荐算法的性能和精确度；3、与跨学科团队紧密协作，包括架构、产品和研究科学家，共同设计能提升推荐相关性、多样性和用户参与度的先进系统。,1、计算机科学、机器学习、人工智能、统计学或相关领域硕士/博士学位；具备推荐系统或大模型技术领域丰富的研究或开发经验，尤其专注于多模态内容理解、个性化推荐以及跨领域优化等方向；2、扎实的编程功底，深厚的数据结构和算法知识；有处理数据和分布式系统开发的实际项目经验；3、深入掌握Transformer架构及最新优化技术，包括但不限于稀疏注意力、线性注意力、Flash Attention等技术，以及其他推进行业的模型优化方法；4、熟悉PyTorch和TensorFlow框架；精通CUDA体系编程优先；5、拥有卓越的分析和解决问题能力，并能在跨职能团队中高效协作，攻克复杂技术挑战；6、相关顶会（例如CVPR、ACL、KDD、ICML、NeurIPS等）的论文发表者优先。
7519728423208814855,多媒体FW工程师-PICO,1、负责VR/AR类产品相机以及显示驱动的开发；2、完成ISP，Camera，Display相关驱动和固件代码的编写和调试；3、负责ISP，Display FW算法的性能优化，参与系统问题分析定位和技术攻关；4、配合逻辑工程师进行调试测试，协助SOC的系统验证。,1、计算机软件，电子或通讯相关领域硕士以上学位，具备5年以上计算机相关工作经验优先；2、熟悉ISP FW算法（比如AE，AF等），Camera和Display Driver；3、精通C/C++编程，具备良好的数据结构和算法基础，丰富的嵌入式软件设计经验；4、熟悉ARM Based计算机体系结构，Linux或RTOS操作系统。加分项：1、有芯片公司软件固件开发经验优先；2、有AI视频类项目经验优先（NPU经验）；3、熟悉Neon和DSP算法加速。
7519453471369414920,Data Agent研发工程师-开源生态,1、参与Data Agent for Analysis开源项目的研发与维护，内外协同推进Data Agent for Analysis能力持续升级；2、参与设计与持续迭代用于数据分析任务的Benchmark集合以及评估方法；3、策划与推动开源生态战略与活动，通过技术传播与开源共建、技术合作等机制，推进提升字节跳动Data Agent技术的行业影响力；4、跟进AI Agent生态的技术发展，推进新技术的引入与落地，持续保持技术的先进性与领先性。,1、本科及以上学历，计算机相关专业；思维敏捷，沟通能力强，具有自我驱动能力；2、熟悉数据分析流程、工具，以及相关的生态（例如SQL、BI、Spark、ClickHouse、Doris、StarRocks等）；3、熟练使用Python等编程语言，具备良好的编程能力；4、熟悉LLM基本原理，理解Prompt Engineering、RAG、Single Agent/Multi Agent架构，包括Function Call、ReAct等技术优先；5、有实际数据分析落地经验者，开源项目经验者优先。
7517185558734539016,数据科学家（多媒体性能）-TikTok,1、负责构建音视频点播、直播和图片业务全链路性能和体验指标体系，设计及搭建数据仪表盘，建立数据质量保障机制，确保性能指标数据的准确性和易用性；2、支持业务数据需求和归因分析，通过指标拆解定位数据异动归因，主动识别或根据业务需求进行性能相关专题分析，提出有效的策略优化建议；3、负责性能相关策略的实验分析，评估不同技术优化方案对用户体验的影响，应用因果推断模型分析非实验场景下的性能优化效果，探索QoS与QoE的因果关联模型和评估体系，量化性能优化对业务指标的提升；4、数据挖掘及应用建设，包括实验防劣化预警，实验分析评估自动化，异动归因，搭建因果推断模型应用等，支持数据分析效率的提升和更科学的策略评估；5、与跨职能团队合作，如产品、研发等，解决在线问题，推动解决方案质量不断提高。,1、获得本科及以上学历，数学、统计、计算机、软件工程等相关专业优先；2、熟练掌握SQL和Python等数据分析工具，熟悉大数据处理技术框架（如Hive等）；3、精通AB实验设计和分析方法，具备扎实的因果推断和统计学基础，具有统计分析、数据挖掘、因果推断等相关工作经验；4、优秀的数据敏感度和业务洞察力，良好的跨团队沟通和协作能力，主动性强，能够独立推动数据分析项目落地。
7516756556001118472,后端开发工程师（广告推荐算法方向）-商业化广告,1、负责商业化广告投放系统测试架构的开发，挖掘质量风险，建设保障体系；2、负责梳理系统存在的问题，包括稳定性，客户体验等，给出可行性方案；3、改进现有稳定性工具的效率、稳定性和扩展性；4、参与系统稳定性与容灾相关工作，参与组内产品质量运营和管理工作。,1、计算机、通信等专业本科以上学历；2、熟悉C++/Java/Golang等一种或多种语言，深入了解语言特性，数据结构与算法，体系结构等计算机科学知识出色；3、有搜索/推荐/广告系统测试开发经验者优先；深入了解工程或算法架构者优先；4、参与或设计过工程/算法/数据等后端复杂质量保障系统者优先；5、了解机器学习、搜索/推荐/广告等算法者优先。
7516496995890546951,大模型算法工程师-AI Coding,1、负责研发提效场景所需要的大模型能力的研发和应用，研究高质量数据的挖掘和合成、大模型的对齐效率、Agent的设计&端到端训练等等，不断思考和跟进AI的最新进展对我们的价值，探索下一代的研发模式；2、高质量数据挖掘清洗使用，数据自动、半自动合成方案研究探索，设计针对代码场景的原子任务、全链路任务的评测方法；3、研究LLM/VLM训练与优化技术，包括微调、强化学习（RLHF）、知识蒸馏等，提高大模型在代码场景下的能力；4、尝试落地到各种应用场景，比如：IDE代码补全、代码能力QA、场景化Agent、代码自动修复、漏洞检测等等；5、持续跟踪LLM/VLM领域的最新技术动态，并将其应用于实际业务场景中，推动技术落地。,1、优秀的代码能力、数据结构和基础算法功底，熟练掌握至少一门语言，ACM/ICPC、NOI/IOI、Top Coder、Kaggle等比赛获奖者优先；2、熟悉NLP、CV、ML等相关的技术，深入理解大模型相关技术栈（如Reward Model、GRPO/PPO/DPO、SFT/RFT、CT、PE等）；3、在大模型领域，主导过有影响力的项目或论文者优先；在ACL/EMNLP/ECCV/CVPR等顶会发表论文者优先；4、有代码基座经验，有强化学习结合大模型落地经验，有Multi-Agent、Tool-Use等相关经验优先；5、出色的问题分析和解决能力，有自主探索解决方案的能力；6、良好的沟通协作能力，能和团队一起探索新技术，推动技术进步。
7514654755962325266,搜索算法专家（召回/相关性方向）-抖音,1、参与抖音搜索的核心算法改进工作：用最先进的NLP、CVV、CTR预估等技术不断提高搜索结果的精度，持续提升用户的搜索体验；2、可能的方向包括：1）匹配技术（文本匹配和多模匹配）：匹配技术是搜索引擎的核心，在抖音搜索，你将有机会应用最前沿的NLP和CV技术为每一个Query匹配最相关的视频，持续提升抖音搜索的相关性；2）点击率预估：解决搜索中的推荐问题，让抖音搜索在“相关”的基础上增加个性化的能力，更懂用户；3）视频理解：综合运用NLP、CV、图神经网络等技术，从视频本身以及社交网络的角度进行视频理解，提高搜索结果的权威性、可信度和有用性；4）新产品形态和技术：探索智能封面、视频摘要、视频精准问答等高效便捷的交互技术。,1、出色的分析问题、解决问题能力；2、出色的机器学习和深度学习基础能力，在NLP、CV、CTR预估、图神经网络等方面有一定的应用经验；3、较好的代码能力、数据结构和基础算法功底；4、熟悉Linux开发环境，熟练使用C++和Python语言；5、有搜索算法经验者加分。
